"commentId","url","companyName","jobTitle","fullPartTime","textBlock"
"11612085","","Compose ","","","<p>What: Databases-as-a-service. We offer production grade, auto-scaling, automatically backed-up, add-on compatible MongoDB, PostgreSQL, Redis, and more."
"11612447","https://www.raden.com","Raden ","","FULL TIME","<p>Raden is a direct-to-consumer thriving startup in New York City. We’re building smart luggages designed for the modern traveler."
"11612353","","Seattle, Onsite (re-location assistance offered) "," software engineers / firmware engineers / designers / PMs (full time)","FULL TIME","<p>Late last year, we (www.glowforge.com) finished the biggest 30-day crowdfunding campaign in history... Just shy of $28M.
We're building a low-cost CNC laser cutter/engraver can create beautiful products in wood, leather, paper, food, and more. We are a fifth the cost of comparable products because we've offloaded much of the functionality to software. Our cloud backend that does motion planning and machine vision to make it dead simple to use. Push a button, out come flat-pack wallets, lamps, board games, and anything else you can dream up."
"11613504","","Product Engineer ","Product Engineer ","","<p>Hey HN, Eric Zhang here, formerly YC W11, current CTO @ Scalable Press. I’m posting because we are bootstrapped and profitable, and we’re hiring software engineers. To give you an idea of what you’d do, one engineer on our team wrote an API that helps print over 10,000 shirts a day. Our stack is node, react, angular, and mongo."
"11613031","","StatMuse ","","FULL TIME","<p>Position: Full-Stack Engineer"
"11613099","","Nava "," Experienced Full-stack Developers, DevOps Engineers, and Software Engineers","FULL TIME","<p>We're a small team (18 people!) of engineers, designers, and product builders that were brought in to help fix HealthCare.gov in the winter of 2013. Since then, we've been working with the government to improve the services HealthCare.gov provides. Our revamped Healthcare.gov application is used by millions, converts 35% better, and halves the completion time."
"11612870","","Amazon New Product Demand Forecasting ","","FULL TIME","<p>Amazon's New Product Demand Forecasting team is responsible for one of the most challenging problems in supply chain optimization: predicting sales on new products that have no sales history. This is a uniquely creative space in Forecasting that requires our models to capture both the nuances of the global consumer marketplace as well as customer behavior on Amazon. Our team works closely with top research scientists to invent new ways to make use of novel data, solves hard engineering problems in machine learning around scaling and performance in predicting for tens of millions of products, and is endlessly focused on iterating quickly and failing fast to stay on the cutting edge."
"11612154","","Smartcar ","","FULL TIME","<p>Posted this last month and got a lot of great response so I figure it was due for an update..."
"11612604","http://fieldvision.co","FieldVision ","","FULL TIME","<p>FieldVision is a small, inspired team of three that's passionate about sports and technology and is committed to changing the landscape of how sports are filmed and viewed.   Our mission is to exponentially lower the cost required to film sports at the youth, high school and D2/D3 college levels to make it easy for coaches and parents to film and live-stream games.   But we won't stop there. We want to make the programmatic viewing experience better than the manual one, complete with automatic highlights and editing.  To that end, we're building a cost-effective, computer vision powered unmanned camera designed to intelligently film and live stream any sporting event."
"11612032","https://www.replicated.com","Core Engineer ","Core Engineer ","","<p>Replicated is making it easy for cloud based SaaS vendors to ship on-premise, self-hosted versions of their software. We are a Series-A stage startup with great customers including Travis CI, npm, Code Climate, Sysdig, Circle CI and many others."
"11612172","","[PALO ALTO ","","","<p>Are you highly motivated and passionate about creating things that change the lives of millions of people?"
"11613466","","Khan Academy ","","FULL TIME","<p>We're bringing a free, world-class education to anyone, anywhere."
"11612476","http://www.predata.com/","Predata ","","FULL TIME","<p>Our leadership team has has successfully exited several ventures, and our CEO was previously National Intelligence Officer for East Asia intelligence at the CIA and Assistant Secretary of Defense for Asia at the Pentagon."
"11614468","","Senior Quantitative Developer:","","","<p>SEC|$140,000 - $160,000
New York
We're building the SEC's next generation analytic platforms to keep our markets safe, effective, and trusted. Come build state-of-the-art tools to analyze big data within the High Frequency Trading arena. We do quantitative analysis, machine learning, plus good old fashioned product development. At the end of the day we are creating modern, elegant applications that help our government be more efficient, effective, and modernized."
"11612985","https://www.blinkhealth.com","Blink Health ","","FULL TIME","<p>michael@blinkhealth.com | $100K-200K + equity"
"11612859","","Razorpay (YC W15) ","","FULL TIME","<p>We are a young fintech company working on fixing payments in India. We are looking to grow our engineering team to improve the current state. We run using PHP7 and Laravel in Production on AWS. Currently open roles:"
"11612300","","1aim - Berlin, Germany ","","FULL TIME","<p>At 1aim (<a href=""https://1aim.com"" rel=""nofollow"">https://1aim.com</a>), we develop and produce access control systems, which allow to open doors with mobile phones. We create all hardware, software and IT-Infrastructure to run our systems on our own. Beside access systems we are already putting a lot of R&amp;D effort in creating further new smart home/building automation products. We see ourselves as an engineering-driven technology company, that influences how a future with connected devices will look."
"11612753","","Apartment Therapy Media ","","","<p>Use Rails 4. Get things done. Sleep Soundly. Reach Millions."
"11616104","","WalmartLabs - Clojure Developer. ","","","<p>You can work on Clojure at quite a few companies, but rarely can you impact millions of people at such a personal level. We're a small, flat team of engineers building mission critical applications for Walmart Grocery. We work with our own tools and make our own build-or-borrow decisions. Our culture is a healthy mix of sharing and pushing each other to be better at our craft. We use pull requests &amp; code reviews liberally. We make refactoring time. We deploy often, with a single line of code run from a REPL. Engineers on our team are challenged to work through our full software stack and be part of our product management. We believe that people are more engaged, fulfilled and happy when they feel responsible for actually shipping their work."
"11611909","","Internet Archive ","","FULL TIME","<p>The Internet Archive is a non-profit library with a huge mission: to give everyone access to all knowledge — the books, web pages, audio, television, and software of our shared human culture. Forever. Based in San Francisco, with satellite offices around the world, the Internet Archive's staffers are building the digital library of the future -- a place where we can all go to learn and explore."
"11613992","","Scalyr ","","","<p>Frontend Engineer: $110-160K, &gt;=0.3% equity"
"11612288","https://whoishiring.io","","","","<html><body><p>A friendly reminder. As usual, the items listed here are available on the map on <a href=""https://whoishiring.io"" rel=""nofollow"">https://whoishiring.io</a>.<p>The direct link to ""Who is hiring? (May 2016)"""
"11615166","https://mixmax.com","Mixmax "," Full-Stack Engineer or intern ","","<p>We're a growing, fast-moving, internationally distributed team looking for a full-stack engineer to join us!"
"11613523","","CloudGear "," DevOps/Software Engineer ","","<p>CloudGear is a startup based in Zurich, Switzerland. We offer Docker and Kubernetes consulting and are working on a Kubernetes-as-a-service product to help companies adopt a modern infrastructure based on containers."
"11613162","http://www.sharepop.com","SharePop (http://www.sharepop.com) ","","FULL TIME","<p>We are the first performance-driven influencer marketing platform for app publishers. Based in Berlin and Korea, SharePop combines branding and performance advertising by connecting app publishers with over 30 k+ influencers worldwide with a total audience of 90 m + followers. We enable app publishers and agencies to scale influencer marketing and create visibility on a risk-free CPI model."
"11611906","","MORSE Corp  ","","","<p>MORSE develops customer-focused algorithms and software for operational systems, implementing leading edge technologies for robotics, autonomous air and undersea vehicles, and coordination of human teams."
"11611887","https://percolate.com/careers/","Percolate is Hiring! ","","","<p>Percolate is The System of Record for Marketing. Backed by Sequoia Capital, Lightspeed Venture Partners, and GGV, Percolate is one of the fastest growing companies in enterprise software. Percolate’s all-in-one software platform helps marketers plan, create, execute, and analyze their marketing efforts. Over 800 brands including GE, Unilever, MasterCard, and IBM use Percolate to manage their global marketing supply chains. Percolate is doing for marketing what Salesforce did for CRM and SAP did for ERP."
"11614775","","","","FULL TIME","<html><body><p>Weill Cornell Medicine (Cornell University's Medical College) | New York City (NYC) | Full-time | Onsite but Remote is possible, too<p>We are looking for a Ruby on Rails developer to help us build our next generation Identity and Access Management stack. (You must be willing to develop on JRuby and deploy on the JVM.) You will work on applications for:"
"11614091","","Neumob ","","","<p>What: 
We make mobile apps faster and more reliable. B2B SaSS providing infrastructure for a global presence and custom purpose-built protocol focused on reducing mobile latency, packet loss, and more."
"11614668","","Solute "," Senior Engineer ","FULL TIME","<p>Description: Solute is looking for senior engineers to help us architect and build cutting edge advances in technology to solve our customer's real-world challenges.  We seek out people who are inspired and passionate about problem solving rather than trying to pigeon hole someone into a specific role.  Check out our listings at the link below and if you feel like you have valuable skill sets that don't fall in to an existing opening then email me: metheney.josh[at]solute.us"
"11613914","","Skyscanner ","","FULL TIME","<p>We're one of the biggest travel metasearch products in the world by traffic... and we want to 10x that :)"
"11612730","","Catalyst Repository Systems "," Software Engineer Backend - XQuery, JS ","FULL TIME","<p>You will develop, test, debug and document technical software solutions using MarkLogic, Redis, and Elasticsearch.  Your languages include XQuery, XSLT, Python, and JavaScript.  You will lead and participate in code reviews.  You will be interacting with others to deliver projects on time.  You will need to communicate effectively with business managers, product managers, system engineers, junior developers, senior developers, and UI developers.  You will interact with many stakeholders reporting on status, milestones, and road blocks.  You will be working on code for our production platform and must be able to react quickly if errors are uncovered.  Additional items left to the discretion of manager."
"11613272","www.amazon.com/echo","","","FULL TIME","<html><body><p>Amazon Alexa Smart Home team - www.amazon.com/echo - Seattle - Full time - Onsite - All disciplines.<p>Alexa is the Amazon cloud service that powers Echo, the groundbreaking new Amazon device designed around your voice. We believe voice is the most natural user interface for interacting with the home and is fundamental to enabling the dream of the smart, connected home."
"11613220","https://adhocteam.us/","Ad Hoc ","","FULL TIME","<p>Ad Hoc is hiring developers, designers, &amp; project managers to help people get
health insurance, help veterans get the benefits they're entitled to, &amp; help
government deliver these services to people."
"11614618","","Amazon ","","FULL TIME","<p>AUI is the Front-end platform being adopted on Amazon.com. We are modernizing the company's front end code base, while diving deep on latency, performance, API design, user experience, and cross browser/device compatibility. Basically, we need people who can build libraries, not just use them."
"11612868","","Digital Animal ","","","<p>What: Node, Go, Postgres, and a good knowledge of bash and/or zsh is always useful."
"11613432","","LOCATIONS: Boston, San Francisco, US Remote","","","<p>Drum roll...Datawire.io is on unstoppable mission to help development organizations scale through microservices.  Our team is innovative, intellectually curious, and dedicated to building infrastructure and tools to empower developers and engineering organizations to scale faster than ever. We're building on state-of-the-art infrastructure such as Kafka, Spinnaker, and Docker AND working to enhance these technologies, making them more accessible.  We're hiring in Boston, San Francisco, New York &amp; US remote for all positions listed:  <a href=""https://www.datawire.io/careers/"" rel=""nofollow"">https://www.datawire.io/careers/</a> - guaranteed challenge (we promise!)"
"11613885","","Positions:","","","<p>"
"11613986","www.figma.com","","I'm the cofounder of Figma (www.figma.com), a startup in San Francisco building a browser-based collaborative design tool to improve the way designers and engineers work together. We're a small team of 14, and we're looking for talented designers and engineers (www.figma.com/careers) who are interested in tackling challenges in the creative tools space.","","<html><body><p>I'm the cofounder of Figma (www.figma.com), a startup in San Francisco building a browser-based collaborative design tool to improve the way designers and engineers work together. We're a small team of 14, and we're looking for talented designers and engineers (www.figma.com/careers) who are interested in tackling challenges in the creative tools space.<p>Example challenges: annotation system on top of documents for feedback, 2D boolean operations on paths, speed up zooming in the app using a tile quadtree, UI testing framework that simulates user actions, real-time events and data pushing across the site, zero-downtime deployments, search API for filtering user files."
"11613109","https://polygraph.io","Network Polygraph (https://polygraph.io) ","","FULL TIME","<p>* Backend developer - kylin, druid, hadoop, kafka - 25K€ to 50K€ - stock options"
"11612573","","MotionMD ","","FULL TIME","<p>MotionMD is a web application used by Physicians in Orthopedics clinics across the country. We help automate the boring parts of running a clinic so that Physicians and their staff can spend more time focusing on treating the Patient. This software solves a real need and our users (we're already in a couple hundred clinics) love it!"
"11613495","","Yewno ","","","<p>Enhancing human understanding."
"11625453","https://www.AquaCloud.com","AquaCloud ","","FULL TIME","<p>AquaCloud helps municipalities and water districts protect the world’s most valuable asset: water."
"11615669","","Nexon ","","","<p>Nexon is creating a new PC game development incubator at its Nexon America office in southern California. A small team (6-10) will conceive and prototype a game concept, eventually growing to a production team of 20-30 developers. (Nexon is currently best known for F2P mobile games, but that is not the focus of this incubator team.)"
"11613527","","Wealthfront ","","","<p>Wealthfront takes the guesswork out of sound, long-term investing through effortless automation. We efficiently build and deliver products which pave the way for a new generation of investors to achieve their financial goals. With their trust, we believe we can and will change this industry. Find out how our engineering team contributes to our mission at <a href=""http://eng.wealthfront.com"" rel=""nofollow"">http://eng.wealthfront.com</a>"
"11613584","","Lyst ","","","<p>When we started Lyst, the fashion world felt to us like the most broken thing online. So we thought we'd try and fix it."
"11613387","www.opendoor.com","","","","<html><body><p>Opendoor - www.opendoor.com - San Francisco, CA - <a href=""https://www.opendoor.com/jobs"" rel=""nofollow"">https://www.opendoor.com/jobs</a><p>At Opendoor we're changing the way homes are bought and sold. Moving is one of life’s most stressful events. We empower people with a simpler, more thoughtful approach to buying or selling their home. We have an amazing team of talented and passionate engineers and data scientists."
"11613435","https://www.contentful.com","Contentful ","","FULL TIME","<p>Contentful is a content management platform for web applications, mobile apps and connected devices.
It allows you to create, edit &amp; manage content in the cloud and publish it anywhere via API."
"11617182","","MapD ","","","<p>MapD (<a href=""http://www.mapd.com"" rel=""nofollow"">http://www.mapd.com</a>) is a Google Ventures/Nvidia/Verizon Ventures/Vanedge backed Series A startup that builds a lightning-fast GPU-accelerated database and visual analytics platform that takes advantage of the massive parallelism and high memory bandwidth of GPUs. We can literally run queries orders of magnitude faster than other systems and since the results are on the GPUs, we can easily visualize the result sets with the native GPU rendering pipeline. Check out our Tweetmap demo (<a href=""http://www.mapd.com/demos/tweetmap"" rel=""nofollow"">http://www.mapd.com/demos/tweetmap</a>) for an idea of what the system can do."
"11613271","","","","","<html><body><p>What are the effects of stress on health, productivity, and happiness?<p>Neumitra - digital medicine into daily life - Boston, MA"
"11616883","","Palo Alto, CA ","Senior &amp; Principal Software Engineer (Full Stack: Meteor, PHP, JavaScript, BigQuery)","FULL TIME","<p>We're hiring engineers who want to:
- Work on a tech stack that includes: Kafka, Google BigQuery, Meteor, Docker, and Kubernetes.
- Sift through TB's of social sharing data to provide real time insights and intelligence.
- Work in a truly agile and lean startup environment.
- Be inspired by talking to our customers, a/b testing, surveys, and hackathons."
"11613445","","Smarkets ","","FULL TIME","<p>We're a modern betting exchange, going technology first to enable proper price competition in a field of fat commissions. Join a small, agile, and fast-growing team, who just moved to a new office in St. Katharine Docks. (Next to Tower Bridge!)"
"11613859","engineering.alphasights.com","AlphaSights "," engineering.alphasights.com","FULL TIME","<p>AlphaSights connections decision-makers at the world’s top private equity firms, hedge funds, strategy consultancies and corporations with industry practitioners who possess highly specific business knowledge."
"11613245","","Toronto, Canada ","","","<p>Kira Inc. is a Toronto-based startup using machine learning to automate legal work. We’re looking for a developer to work on our Clojure and ClojureScript web application. Our stack includes  reactive single-page web client code and a distributed backend to handle internal computations."
"11613070","","TrueCar ","","FULL TIME","<p>TrueCar is hiring DevOps / Site Reliability Engineers, Security Engineers, Rails, Data Engineers, Technical Product Managers, Data Analysts, Data Scientists and more in Santa Monica, San Francisco, and Austin.
We acquired the talent of quite a few Carwoo (YCS09) alums a little over a year ago. We've been around for 10 years and went public 1 year ago. The company has big plans for the coming years and is looking for good developers to help us grow."
"11613232","https://www.rainforestqa.com/jobs","Rainforest QA ","","FULL TIME","<p>Rainforest provides QA-as-a-service to customers from startups through to large Enterprises. QA for continuous delivery. We're YC S12 and growing fast and always working on interesting things; from ops-y type things (kvm / proxies / etc) through to javascript (react) / design / iOS SDKs / etc. We're hiring a bunch of roles - check out the current ones here <a href=""https://www.rainforestqa.com/jobs"" rel=""nofollow"">https://www.rainforestqa.com/jobs</a>."
"11616499","","Truth Initiative ","","","<p>Inspiring tobacco free lives."
"11615631","https://seed.co","","","","<html><body><p>Seed (YC W15) - Online Banking for Small Business - <a href=""https://seed.co"" rel=""nofollow"">https://seed.co</a><p>ONSITE in San Francisco or Portland, REMOTE (US)"
"11612510","","Society of Grownups ","","","<p><a href=""https://www.societyofgrownups.com/careers#posting_4"" rel=""nofollow"">https://www.societyofgrownups.com/careers#posting_4</a>"
"11613319","https://www.pair3d.com","Remote "," Pair Inc (https://www.pair3d.com) Senior Computer Vision Engineer","","<p>Pair Inc. is the leading Augmented Reality commerce platform on mobile with leading manufacturers and a rapidly growing user base. We are building the infrastructure of the metaverse one customer at a time."
"11613978","","Full Stack Developer ","","","<p>Interested in solving problems with massive market potential while making a truly positive impact?"
"11614010","https://www.bignerdranch.com/about-us/careers/","Director iOS &amp; Mac Engineering ","We’re looking for a Director of iOS and Mac Engineering to take our stellar team to the next level in quality, innovation, and organization. You should be as passionate as we are about leading, learning, and performing. You will work among the smartest, most genuine people you know. In this role, you will thoughtfully manage engineers, improve process and practice, and collaborate effectively with other teams like Design, Web, Training, and Sales. You will work from our Intergalactic Headquarters in Atlanta, Georgia.","FULL TIME","</body></html>"
"11616575","https://instacart.com","Instacart "," Sr Full-stack Engineer, Sr Data Engineer, Data Scientist, Sr iOS/Android Engineer ","","<p>Instacart (YC S12) is building the best way for people everywhere in the world to shop for groceries. Using your phone or the web, you can order groceries and have them delivered to your door in minutes. You can choose from a variety of local stores including Whole Foods, Safeway, Costco, Mariano's and many more, as well as being able to mix items from multiple stores into one order."
"11613726","http://www.awakenetworks.com","","","","<html><body><p>Awake Networks - San Francisco CA - <a href=""http://www.awakenetworks.com"" rel=""nofollow"">http://www.awakenetworks.com</a><p>Backed by Greylock Partners, we are building a next generation network security and analytics platform."
"11613482","http://recode.net/2016/05/02/bernie-sanders-organizing-app/","Software Engineers &amp; Designers ","Software Engineers &amp; Designers ","","<p>We are looking for veteran software engineers, designers and product managers that want to make a direct positive impact on our society. If you're curious to learn more don't hesitate to email us at
jobs@hustle.life
or apply via
<a href=""https://jobs.lever.co/hustle.life"" rel=""nofollow"">https://jobs.lever.co/hustle.life</a>"
"11614646","https://www.frontrowed.com","","","","<html><body><p>Front Row Education -- San Francisco -- ONSITE or REMOTE -- <a href=""https://www.frontrowed.com"" rel=""nofollow"">https://www.frontrowed.com</a><p>* Senior Software Engineer: <a href=""https://frontrow.workable.com/jobs/156061"" rel=""nofollow"">https://frontrow.workable.com/jobs/156061</a>"
"11613751","","Aconex "," Senior Software Engineer, Senior UI Engineer ","FULL TIME","<p>Aconex is a highly profitable project collaboration company with most of the worlds largest construction companies as customers. We are to construction projects what Atlassian is to software projects."
"11612059","Olark.com","Olark.com ","","FULL TIME","<p>Love your job. Come work with our engineering team at Olark. We're a small team of 40 folks with a passion for customer support. We're growing our engineering team and we have multiple openings: Site Reliability Engineer, Application/Front-End Engineers and Full-Stack Engineers. Work wherever you'd like in the US or Canada with a great team."
"11613279","","LiveRamp ","","FULL TIME","<p>About us: LiveRamp is the leader in data connectivity, helping the world’s largest brands use their data to improve customer interactions on any channel and device.​ ​We help marketers eliminate data silos and unlock greater value from the tools they use every day."
"11612783","http://www.diffbot.com","Diffbot (http://www.diffbot.com) ","","","<p>We're an AI startup that applies machine learning, computer vision, and NLP techniques to the problem of understanding webpages. Our APIs convert billions of webpages automatically into structured data for the likes of DuckDuckGo, Salesforce, Hubspot, Amazon, Bing, eBay, Adobe and others."
"11613808","https://bloc.io/","Bloc (https://bloc.io/)","","","<p>Position: Mentor (Full-Time, Part-Time)"
"11612257","","AT&amp;T ","","FULL TIME","<p>My team at AT&amp;T Big Data is looking for a Data Engineer/Software Engineer and a Senior Data Scientist."
"11613347","https://www.ladderlife.com","Ladder ","","","<p>React, Docker, Clojure, ClojureScript, om.next, Datomic, AWS, Buck Build"
"11646125","","Realm ","","","<p>Hello,(<a href=""https://realm.io"" rel=""nofollow"">https://realm.io</a>). We’re currently shipping a mobile database that runs directly inside mobile phones, tablets &amp; wearables. Hundreds of millions of people rely on Realm every day through apps by Google, Amazon, eBay, Intel, Hipmunk, Expensify, GoPro, the BBC, Adidas, IBM, Homeland Security, Walmart, LINE, Starbucks, Xiaomi, the Washington Post and many, many more."
"11613865","http://hitask.com","","","FULL TIME / PART TIME","<html><body><a href=""http://hitask.com"" rel=""nofollow"">http://hitask.com</a> - project and task management Saas. | REMOTE | Full-time and Part-time<p>* UX Designer - web and mobile<p>* Marketing manager"
"11612045","","MPD Group ","","FULL TIME","<p>We are looking for developers who enjoy solving problems, find coding fun, like being part of an agile team, are not afraid to try new approaches, yet easily abandon 'false-starts', like clean code, have strongly developed common sense, and take pride in things they build."
"11615514","thehumangeo.com","Arlington, VA // Washington, DC ","","","<p>Having a security clearance is a big plus, but not required. You do have to be a US citizen."
"11613352","","2 points by jburwell 30 days ago "," Software Engineer ","FULL TIME","<p>Join us at the intersection of cloud computing, DevOps, and distributed systems to build infrastructure automation and datacenter optimization tools. We actively contribute to the Apache CloudStack Infrastructure-as-a-Service (IaaS) project -- building new features driven by the needs of our customers and the user community. In addition to our open source work, we are developing products atop CloudStack to create a datacenter management platform.
Our work involves deep knowledge of hypervisors, storage, and/or networking. We are a polyglot environment with focus on Java and Python for CloudStack development. We plan to base our future products on a functional language such as Clojure, Erlang, or Elixir.
Our team values collaboration, continuous improvement, and the Apache Way [2]."
"11612346","","Domino Data Lab - San Francisco, CA","","","<p>We make an enterprise software product that helps data science teams accelerate research, increase collaboration, and more easily operationalize predictive models. Our customers include dozens of sophisticated quantitative research organizations in industries including insurance, finance, manufacturing, pharma, and technology."
"11613677","euclidanalytics.com","Euclid Analytics ","","","<p>Who we are: A small, tight-knit team of data scientists and engineers focused on applying online machine learning and predictive modeling to physical location analytics."
"11611885","Howdy.AI","Node.js Developer ","","FULL TIME","<p><a href=""http://howdy.ai/jobs/engineer/"" rel=""nofollow"">http://howdy.ai/jobs/engineer/</a>"
"11630817","www.curalate.com","Curalate ","","","<p>* TechCrunch: Curalate Raises $27.5M to Help Brands Connect Content to Commerce * One of the nation’s 25 Hottest “under-the-radar startups” by Business Insider 
* Inc. Magazine: The 10 Hottest Startups to Work for in NYC (Curalate is #1!)"
"11644706","","Jvion ","","","<p>At Jvion we use machine learning and data science to help improve patient outcomes. We have our solution live in several hospital systems, and help hospitals identify patients who'll have bad outcomes. We help hospitals intervene early - and help patients avoid suffering. We recently closed a funding round, and are looking to expand aggressively."
"11612978","https://www.sqreen.io","Sqreen - https://www.sqreen.io "," Engineering team in Paris (France)","FULL TIME","<p>Sqreen's mission is to provide robust security layer to help developers protect their web applications against weaknesses. We develop solutions that combine instrumentation, defensive algorithms and machine learning. Our dashboard displays detailed information about the security of every sqreened application."
"11614499","","Senseware "," Full-stack engineer","FULL TIME","<p>Senseware is an IOT startup, specializing in providing customers access to real-time sensor data through their modular sensor platform. There are a wide variety of interesting of problems to be worked on, including talking to hardware in binary on one end and big-data analytics on the other."
"11613126","","DotDashPay "," Full Stack Engineer ","","<p>DotDashPay (<a href=""https://dotdashpay.com"" rel=""nofollow"">https://dotdashpay.com</a>) is a hardware and software platform that makes it easy for machine builders and designers to connect their machines to payments. Our long-term goal is to enable a completely autonomous economy by providing companies with tools that make it simple to build machines that automate the transaction process. We’re a venture backed company with a strong founding team from UC Berkeley (our founders grew out of the CS PhD program)."
"11611911","","Senior Application Security Engineer","Senior Application Security Engineer","","<p>The Advsory Board Company | Washington, D.C. (preferred) or Austin, TX | Full time (Fulltime/FT) onsite"
"11613096","http://grnh.se/81k2nu","","GIPHY - NYC -  Full Time - Site Reliability Engineer","FULL TIME","<html><body><p>GIPHY - NYC -  Full Time - Site Reliability Engineer
Salary: $120K (negotiable)+ stock
Job Description: <a href=""http://grnh.se/81k2nu"" rel=""nofollow"">http://grnh.se/81k2nu</a>
Team: <a href=""http://giphy.com/team"" rel=""nofollow"">http://giphy.com/team</a>
Giphy is on the web at Giphy.com and in the app store. Our growth has been insane lately. Go ahead and open any Facebook Message or compose a Tweet; you'll notice a ""GIF"" button. That's us! We're currently serving over 4B GIFs a month, please apply if you're interested in hearing more!</body></html>"
"11616129","","{""opening"": {","","","<p>"
"11612676","http://www.metabase.com/","Metabase ","","FULL TIME","<p>We're a small team building open source business intelligence tools with a strong focus on user experience."
"11617554","","Backend Engineer, Founding Team ","Backend Engineer, Founding Team ","FULL TIME","<p>Over 40 million Americans currently suffer from some form of untreated sleep disorder. We want to change that. We’re looking for a backend engineer with a passion for helping others to join our founding team as the 5th employee."
"11614392","https://convoy.com","Convoy ","","","<p>Javascript, Node.js, React, React Native, Redux, iOS, Android. Frontend, Backend, Mobile."
"11612996","","StackShare ","","FULL TIME","<p>StackShare helps you discover and compare software tools- we’re building a platform for developer knowledge."
"11646874","","Reactor Core ","","","<p>Reactor Core's mission is to empower people through data-driven educational programs. We’re a network of coding schools, engineers, educators, hackers and more who believe in the transformative power of education.
<a href=""http://reactorcore.com/"" rel=""nofollow"">http://reactorcore.com/</a>"
"11632337","","The Trade Desk ","","FULL TIME","<p>Hiring: All levels of fullstack software engineers, as well as fullstack engineers with a UI focus"
"11642601","","Eclectic software developers ","","","<p>Develer is a not so small company that develops software for third parties; our team is composed of passionate people who enjoy coding and learn new technologies. We are looking for software engineers to grow one of our teams working on embedded products.
The technologies we use are very varied, ranging from C++/Qt to React Native, from Go to Python because we work on very different projects: home automation software, medical equipment, mobile apps to control industrial machines."
"11614942","http://www.entelo.com/","","","FULL TIME","<html><body><p>Entelo - San Francisco (SOMA), CA - Full-time - <a href=""http://www.entelo.com/"" rel=""nofollow"">http://www.entelo.com/</a> ; ONSITE only, no remote
Our mission is to help organizations build diverse, cohesive and better teams. We use predictive analytics and smart approaches to data to help companies like Tesla, Facebook and Lyft make better hiring decisions. We also deeply care about promoting diversity in the tech world through our products.<p>We're actively looking to grow the engineering team across the stack including:
Full-stack Backend Data Engineering Data Science
Our stack: Ruby, PostgreSQL, Javascript, Go, AWS, ElasticSearch, Docker, Kubernetes, CoreOS amongst other technologies."
"11614195","","Tradesy ","","FULL TIME","<p>Positions with the Data Science Team:"
"11642777","","Tower Research Capital LLC ","","","<p>Tower Research Capital LLC is a computerized trading firm headquartered in New York City with major offices around the world. Successful electronic trading firms integrate a number of disciplines into order to be successful, including systems engineering, statistics, computer science, finance, and street smarts. Tower Research Capital LLC has assembled a team of outstanding engineers and traders who have built some of the fastest, most intelligent computer systems in the world."
"11612044","","Apple, Inc. ","","","<p>Apple’s Siri is looking for exceptional engineers, designers, and project managers well versed in machine learning, natural language, speech recognition, server automation, and/or mobile software development. Siri is used on countless iOS, tvOS and watchOS devices and handles over a billion requests per week."
"11616808","","BloomAPI ","","","<p>Senior Engineers: Backend &amp; Frontend"
"11613668","","","Backend Engineer with a love of Python: DENVER ONSITE $100k-$150k and equity (based on experience)","","<html><body><p>Backend Engineer with a love of Python: DENVER ONSITE $100k-$150k and equity (based on experience)<p>Us: n.io is an innovative software company. We believe there should be seamless connection of any device, any measurable and any signal--unrestricted in volume, real-time and intelligent. The n.io platform empowers that vision. We also believe in self-deprecating humor, the power of caffeine, BBQ lunches, and comfortable pants."
"11615832","","","","FULL TIME","<html><body><p>Airtable — San Francisco, CA (ONSITE; FULL-TIME)<p><a href=""http://airtable.com"" rel=""nofollow"">http://airtable.com</a>"
"11617421","http://sensara.tv","Sensara ","","FULL TIME","<p>At Sensara, we make India's best TV Guide and Remote app - Sensy. We use mobile [1], machine learning [2] and hardware [3] to understand TV deeply, solve hard experience problems [4] towards a better TV watching experience in India."
"11620270","","Meta ","","FULL TIME","<p>Meta is building a platform that allows users to seamlessly search for, access, and share files across all cloud platforms and devices; in essence, Google for your files. We’ve closed a seed funding round and are looking for talented developers to help us scale our MVP and take our platform to the next level."
"11613123","","Pet Partners "," Fulltime Software Engineer ","","<p>About Us:
Come help us build world class software that's fundamentally changing veterinary medicine.   Pet Partners, located in Saratoga Springs, NY, owns and operates veterinary hospitals across the United States and we’re growing fast!  We are looking for a Software Engineer with strong coding and SQL experience. Your responsibilities will include working on our RESTful API, flash reporting pipeline, enterprise integrations, and intranet site.   This position reports directly to the Chief Information Officer."
"11614848","","Vibes ","","","<p>Vibes helps the world’s top brands to engage their customers on their mobile devices. Our Catapult platform enables marketers to drive revenue growth and loyalty through mobile messaging, mobile wallet marketing (Apple Wallet and Android Pay), and advanced targeting and personalization. Vibes has delivered more than 8 billion mobile experiences on behalf of customers that include Home Depot, The Gap, Chipotle, Old Navy, Redbox, Zumiez, Verizon, Allstate, Sears, JCPenney and more!"
"11616942","","Dropbox (YC S07)  ","","FULL TIME","<p>Position: Enterprise Solution Architect"
"11614243","","Element Analytics ","","","<p>-- Who we are --"
"11614631","spins.com","SPINS ","","","<p>SPINS is a tech-focused provider of retail insights for the natural/organic industry. We are ~150 people, 1/2 of us in engineering."
"11611878","Amazon.com","Amazon.com "," Software Engineer/Web Developer","FULL TIME","<p>Come join a new team at Amazon that is growing fast with lots of room for career growth. You'll be helping define and create a new type of customer experience."
