"commentId","url","companyName","jobTitle","fullPartTime","textBlock"
"11817214","","Cognii ","","","<p>Cognii is transforming online education with AI based Virtual Assistant(chatbot) technology. Winner of the best learning assessment innovation of 2015, we are adding a few key positions to meet the growing demand:"
"11819164","http://grnh.se/ju7o6c","Location Labs","","","<p>Our current team is skilled, but we are looking for someone who can take our troubleshooting and infrastructure design to the next level. As a Senior Systems Administrator, you will be able to join the team and immediately contribute to Location Labs' success. Our team is in constant communication with all the other departments in the company to enable them to design, deploy, and maintain the best software possible."
"11819030","https://www.dominodatalab.com/","Domino Data Lab ","","FULL TIME","<p>We make a software product that helps data science teams accelerate research, increase collaboration, and easily operationalize predictive models. Our customer list is rapidly expanding across industries including insurance, finance, manufacturing, pharma, and technology."
"11819556","","Vrse  ","","FULL TIME","<p>Vrse is a leading VR company, whose mission is to tell extraordinary stories in virtual reality. Vrse uses custom-built tools and their own VR app to create and distribute the most innovative, story-driven experiences in VR today. Vrse's goal is to push VR forward with ground-breaking experiences that explore and expand the medium's potential."
"11816583","","Voucherify ","","","<p>We’re looking for a motivated and knowledgeable growth marketing professional to join our team and drive customer acquisition within the sky-rocketing mar-tech industry."
"11815530","","Magoosh ","Senior Software Engineer","","<p>Magoosh is fixing a broken test prep industry."
"11814883","http://gambitresearch.com","Gambit Research Ltd (http://gambitresearch.com) ","","FULL TIME","<p>At Gambit we research and manage automated sports betting algorithms on behalf of our clients. Their algorithms run on our proprietary execution platform which interfaces with a large variety of bookmakers and exchanges, enabling access to the best prices and massive liquidity."
"11818746","","TAVHealth ","","FULL TIME","<p>TAVHealth, a fast-growing and innovative healthcare services and software company is currently seeking a dynamic and compassionate Engineer in our Austin office."
"11814876","","Advanced Simulation Technology, inc. (ASTi) ","","","<p>We’re a small company building innovative products in the simulation and training industry. One of our newest products is SERA (<a href=""http://seraatc.com"" rel=""nofollow"">http://seraatc.com</a>), the Simulated Environment for Realistic ATC. SERA helps airline pilots learn to communicate by simulating the entire air traffic control environment, including artificial intelligence for aircraft and controllers, speech recognition on pilot speech, and text-to-speech radio chatter."
"11815093","https://fieldbook.com","Fieldbook ","","FULL TIME","<p>Fieldbook lets anyone create a database, as easily as a spreadsheet. We help business teams get their operations out of spreadsheets—from project tracking, to data collection, to content management systems."
"11815312","https://www.openrent.co.uk","OpenRent ","","FULL TIME","<p>OpenRent is the way people rent property online - a force for good in an industry tarnished by rip-off agencies. Enabled by an unrelenting focus on technology, we now let more properties than any high-street agency in the UK."
"11814865","","GoCardless (YC S11) ","","FULL TIME","<p>GoCardless is building a payments network for the internet. Since 2011 we've been focused on simplifying Direct Debit for small and medium companies (who previously had no access to it) and we're now expanding to serve the largest companies (think newspapers, utilities) and connect with existing payment systems in countries all over the world. We already support the UK and Europe and are aiming to expand to more countries over the next year."
"11818406","","San Francisco "," Senior Data Engineer ","FULL TIME","<p>We are making premium TV shows and movies available for streaming everywhere and to everyone, 100% free."
"11819752","","Denver, CO ","","","<p>Skookum (<a href=""http://skookum.com"" rel=""nofollow"">http://skookum.com</a>)"
"11816163","","1aim - Berlin, Germany ","","FULL TIME","<p>At 1aim (<a href=""https://1aim.com"" rel=""nofollow"">https://1aim.com</a>), we develop and produce access control systems, which allow to open doors with mobile phones. We create all hardware, software and IT-Infrastructure to run our systems on our own. Beside access systems we are already putting a lot of R&amp;D effort in creating further new smart home/building automation products. We see ourselves as an engineering-driven technology company, that influences how a future with connected devices will look."
"11814862","FormAssembly.com","Infrastructure-Operations Engineer ","Infrastructure-Operations Engineer ","","<p>We run FormAssembly.com, a leading form building and data processing service designed for the Enterprise. We're remote-first, lean, bootstrapped, profitable, and growing rapidly - thanks to our impressive roster of customers. You can read what our customers think of our service here: <a href=""https://appexchange.salesforce.com/listingDetail?listingId=a0N300000016ac6EAA"" rel=""nofollow"">https://appexchange.salesforce.com/listingDetail?listingId=a...</a>"
"11815964","","Talon.One ","","FULL TIME","<p>Do you want to work full-time with Go, PostgreSQL and Kubernetes? Join our team of engineers constructing and optimizing a powerful business rule engine built around our custom Lisp flavor ""Talang""."
"11817652","","Voxy","","FULL TIME","<p>Voxy provides a cloud-based English language learning platform that’s based on 20 years of cutting edge scientific research into language learning. It’s proven effective, in the lab and in the wild."
"11814968","","Smarkets ","","FULL TIME","<p>We're a modern betting exchange, going technology first to enable proper price competition in a field of fat commissions. Join a small, agile, and fast-growing team, who just moved to a new office in St. Katharine Docks. (Next to Tower Bridge!)"
"11819475","https://www.brit.co/","Brit + Co ","","","<p>SENIOR ENGINEER – $110K - $140K, 0.0% - 0.5%"
"11815466","","The Scale Factory "," {DevOps,WebOps,Automation} Engineer, up to 70k UKP ","FULL TIME","<p>The Scale Factory is a growing London-based consultancy. We design, build, operate, support and scale Linux infrastructure for clients of various sizes, across a number of business sectors, including media, e-commerce, finance and pharmaceuticals."
"11818816","","Awake Networks ","","","<p>Tech Stack: Scala, Haskell, Golang, Kafka, Samza, Greenplum, React, Redux"
"11815334","","Etix Everywhere ","","FULL TIME","<p>(Open CV &amp;&amp; C++) || (API RESTful &amp;&amp; Golang) || Android || iOS || (AngularJS &amp;&amp; WebGL) || (DevOps)"
"11819565","","Symphony Commerce ","","FULL TIME","<p>We are a ‘Commerce As A Service’ platform that delivers one-stop solution for a beautiful web store, accurate inventory and a nationwide multi-warehouse fulfillment. Our platform helps today's world class brands manage their business and grow fast. Checkout Gatorade, Jacklinks and Fiji Water in your favorite grocery stores - we are the wizards behind the scene."
"11819390","https://www.renaissance.com/","Renaissance Learning ","","FULL TIME","<p>Imagine developing products that truly make a difference in the lives of millions of students globally. RENAISSANCE LEARNING, a leading K-12 EdTech company funded by GOOGLE CAPITAL (<a href=""http://www.googlecapital.com/companies/"" rel=""nofollow"">http://www.googlecapital.com/companies/</a>), is looking for exceptional candidates to join our SAN FRANCISCO team."
"11815338","https://asana.com/jobs/eng","Asana (https://asana.com/jobs/eng) ","Software Engineers (generalists and specialists: mobile, web, api, infra, security)","","<p>We’re a mid-stage startup (~200 people) building a SaaS product that allows teams to track their work and achieve their most ambitious goals. We recently closed our Series C financing round and are looking to grow our team with engineers who want to build enterprise software that delights users while ensuring the highest level of security, availability and performance. We're hiring across all of our teams, each of which has 2-5 engs at a time and is responsible for projects from inception through launch and beyond. We value distributed responsibility, mindfulness, and maximizing impact, which leads to an engineering culture that focuses on shipping quickly (and sustainably) as well as mentorship."
"11816828","Planet.com","","Planet.com is hiring Engineers of all types, data science , full stack, backend, sre and frontend in San Francisco. In addition we have some high level management posts in the embedded space.","","<html><body><p>Planet.com is hiring Engineers of all types, data science , full stack, backend, sre and frontend in San Francisco. In addition we have some high level management posts in the embedded space.<p>Help manage, operate and manufacture the worlds largest fleet of spacecraft. Just email me directly posi@planet.com"
"11819162","","Tradesy "," ONSITE full-time Position with the Engineering Team:","FULL TIME","<p>4+ years of experience in full cycle web application development (i.e. experience with backend, front-end and platform integration)"
"11819052","","Tradesy "," ONSITE full-time Position with the Engineering Team:","FULL TIME","<p>We are looking for an Engineering Lead - Test Automation"
"11819077","CareerVillage.org","CareerVillage.org ","","FULL TIME","<p>Role: Product Designer (Strategy/UX/UI)"
"11818388","","Bending Spoons "," Software Engineer ","FULL TIME","<p>Bending Spoons is a fast-growing tech company focused on building and marketing mobile applications. We think, create, and market our own apps. We're young (2 years of activity, average age 27 years old), but we've achieved explosive growth: the apps that we've invented, developed, and published have been downloaded more than 35 million times, and millions of people use them every week. We are currently looking for an exceptional Software Engineer to join our team of backend and iOS engineers. Our backend stack consists for the most part of Python, node.js, MongoDB, and Redis. Our iOS work is every bit as extensive and challenging as the backend one, if not more. Among the perks we offer: free lunch five days a week, a cool office, top equipment, and the opportunity to join an incredibly skilled team.
More information and application form at <a href=""http://bendingspoons.com/en/careers.html"" rel=""nofollow"">http://bendingspoons.com/en/careers.html</a> (Please mention that you found out about us on HN in your cover letter.)"
"11814997","","Second Spectrum ","","FULL TIME","<p>Data is revolutionizing the sports industry. However, we face the challenge of sifting through mountains of data in search of compelling stories. We create products that fuse cutting-edge design with spatiotemporal pattern recognition, machine learning, and computer vision to enable the next generation of sports insights and experiences. We aim to transform the way people play, coach and watch sports."
"11815419","https://thumbtack.com","Thumbtack ","","","<p>Our mission is to help people accomplish personal projects by matching their needs to the best service professionals in their area. From wedding photographers and DJs to home contractors or French tutors, Thumbtack can help."
"11814928","","Captain401 (YC S15) ","","FULL TIME","<p>We're building the perfect retirement savings plan for startups and small businesses. We make essential HR administration a snap for businesses large and small, and sound investing strategy accessible to everyone."
"11815868","","Yewno "," Front End Engineer, UI/UX, Content Engineer, Data Sciencist and VP of Engineering ","FULL TIME","<p>Enhancing human understanding."
"11818324","engineering.alphasights.com","AlphaSights "," engineering.alphasights.com","FULL TIME","<p>AlphaSights connects decision-makers at the world’s top private equity firms, hedge funds, strategy consultancies and corporations with industry practitioners who possess highly specific business knowledge."
"11815676","","Dollar Shave Club ","","","<p>Infrastructure Engineer - SDE/DevOps/SRE"
"11816058","","","","","<html><body><p>Ayasdi, a leading Machine Intelligence company.
ONSITE: Menlo Park, CA<p>I'm the Director of Apps &amp; UI and have several positions open.
Senior Full Stack Engineer: <a href=""https://www.linkedin.com/jobs/view/124744402"" rel=""nofollow"">https://www.linkedin.com/jobs/view/124744402</a>
UI Engineer: <a href=""https://www.linkedin.com/jobs/view/125984573"" rel=""nofollow"">https://www.linkedin.com/jobs/view/125984573</a>
Python Data Engineer: <a href=""https://www.linkedin.com/jobs/view/125984964"" rel=""nofollow"">https://www.linkedin.com/jobs/view/125984964</a>"
"11818344","http://www.madkudu.com","MadKudu (Techstars 2015) ","","","<p>Hiring: Data Engineer / Principal Architect"
"11818636","","Clever (YC S12) - San Francisco - onsite","","","<p>Right now the market for educational software is a mess.  It’s incredibly difficult for developers to get their products into schools, and it’s even harder for them to scale.  School districts spend tons of money on learning applications, but they have no way of knowing if students are even using the apps they’re purchasing.  Teachers know there’s great software out there, but relatively simple challenges like getting 30 students logged in at once make using it impossible."
"11818855","http://basecase.com","BaseCase "," Software Engineer ","","<p>Our primary product is a sophisticated web application which allows non-developers create interactive presentations."
"11818333","https://www.paessler.com","Nuremberg, Germany ","","","<p>We are looking for developers in several areas, including Python/Django, web front end, network protocols, QA, GOLANG, C++, iOS, Android, Delphi, as well as people for IT-admin/tech support/pre-sales. We have a “cloud first” policy and make heavy use of AWS."
"11814893","","Sourceress ","","FULL TIME","<p>We're a (human-assisted) AI sourcing platform that delivers great results (customer quote: ""I'd have a panic attack if you guys stopped existing""). One of our founders previously sold a company and is very technical, and the other was Chief of Staff at Dropbox. We've found a way to reallocate talented individuals to mission-driven companies, allowing them to grow and actually change the world."
"11816604","","Brivo INC ","","FULL TIME","<p>Brivo INC is a cloud based Physical Access Control Company. We offer a wide variety of access control and video solutions to a large range of customers. We're currently seeking talented developers, and operations personnel to help work on complex and interesting issues to provide our customers the best experience in cloud access control."
"11816319","","Wordfence ","","","<p>Wordfence | REMOTE | Security Analyst :­ Forensics and Remediation | Seattle, WA"
"11818946","Cobalt.io","Cobalt.io ","","","<p>Cobalt connects security researchers with modern companies who need their applications security tested. We're a small team with our platform built in Ruby on Rails – you'll have a lot of ownership, responsibility, and chances to learn. We'll do a quick video call, invite you onsite, you'll do a take-home task, we'll discuss the task together, then we decide."
"11817534","","PilotLight Studios ","","FULL TIME","<p>Python/Django Developer (junior and senior level positions available)"
"11817908","","Issuer Direct "," Full Stack Engineer ","FULL TIME","<p>We are a small micro-cap public company (NYSE: ISDR) and have been growing steadily since 2006. We specialize in helping other public companies with their compliance and communication needs. As a full stack engineer, you will be writing web applications that affect how thousands of public companies get their work done and how millions of shareholders interact with those companies."
"11817763","","Zineme ","","","<p>Zine has grown organically from an offline MVP, our founder has worked over the last year to have a bottom up understanding of the domain as well as working in the industry for several years. It’s a space that has a few small startups today but no one currently has first mover advantage. Being well funded, connected and growing quickly we’re set up to be one the big marketplaces of 2016.
What We're Building"
"11818790","","Qardio ","","FULL TIME","<p>Help make healthcare great! Join the Qardio team and help us make heart health better and cheaper for everyone. If you love working with and integrated hardware/app/cloud platform and seeing the fruit of your work shipping to the shelves of major retailers, get in touch. We are looking for:"
"11818611","","Grofers "," Staff Engineer Backend, Mobile ","","<p>Why move to India!! - This is the time to be in India - you will be solving some of the most challenging problem on earth which can only be solved by technology. The problem set, sheer scale and market size ($600 Billion) is unique to India. Pirates wanted! You will greeted with amazing peers, tough and impactful problems to code on and beer!"
"11815111","","","","","<html><body><p>Scribd is hiring talented devs in a variety of flavors to help us build the library of the 21st century.<p>Right now we’re looking for:"
"11818998","https://juneoven.com/","June (https://juneoven.com/) is hiring! ","","FULL TIME","<p>June is a team on a mission to transform the kitchen. Our first product is the June Intelligent Oven. A built-in camera and sensors makes June able to identify commonly cooked foods, recommend a cooking program and execute to perfection. With a touch screen, instant-on carbon fiber heating elements, advanced moulded insulation and a finely tuned cooking cavity, we’re bringing restaurant-level performance to the home."
"11817743","","First - predictive analytics for real estate "," Product Engineer ","FULL TIME","<p>I'm the CTO at First. We're a venture-funded startup at the intersection of predictive analytics and real estate tech. We identify when and why people will move, and build products to change the game for real estate professionals and consumers. Our team is focused on shipping great products and driving innovation in a massive industry (2014 realtor commissions were &gt;$69B). We believe in continuous improvement and that great teams win."
"11815323","","","","","<html><body><p>San Francisco, Atlanta, Miami and Sheffield UK. Distributed team so REMOTE encouraged.<p>Convox (YC S15) is hiring support and system engineers to help us build out simple and reliable open source dev ops tools and platform."
"11816534","","NCR ","","FULL TIME","<p>We are looking for both experienced &amp; junior programmers to help us develop hospitality solutions such as cashier systems or food ordering infrastructure."
"11815637","","Webflow ","","FULL TIME","<p>Come build the future of the web by democratizing web development and web design. For an idea of what we do, check out (<a href=""https://www.flexboxgame.com"" rel=""nofollow"">https://www.flexboxgame.com</a> - visual flexbox builder) and (<a href=""https://webflow.com/cms"" rel=""nofollow"">https://webflow.com/cms</a> - visual CMS)."
"11815286","","Bonsai (YC W16) "," First Non-Founder Engineer (Full Stack) ","","<p>Bonsai (hellobonsai.com) helps freelancers simplify their work with an integrated contract and payments workflow. You’ll join a technical, experienced team that’s backed by some of Silicon Valley’s top investors and building the future of freelancing."
"11817949","","Fitbit ","","FULL TIME","<p>We started our journey in 2007—as a team of two with one big idea. Today, that idea has become a movement. Fitbit is now a publicly-traded company creating award-winning products and services that are available across the globe. We’re transforming the way the world sees health &amp; fitness. In fact, the Fitbit Community has taken enough steps to walk from the Sun to Pluto. Our culture combines the spirit of startup with the perks of being public—offering a competitive benefits package and amazing perks like free lunches, Friday happy hours, on-site fitness classes and more. As part of our team, you’ll have the opportunity to grow your career, contribute your ideas to life-changing products and services, and—above all—have fun doing it."
"11815150","https://hackclub.com","Hack Club ","","FULL TIME","<p>We're an early-stage nonprofit that helps high schoolers start after-school coding clubs. We've been around for just over 1.5 years and have grown to 82 schools across 16 states and 7 countries, reaching 1,500 students."
"11818146","","Positions:","","","<p>"
"11817565","","Freebird ","","FULL TIME","<p>Freebird empowers travelers to instantly and seamlessly get back on their way when life throws a wrench into their travel plans. Combining technology, data science, and a fresh take on travel UX, we’re tackling the age-old problem of flight delays and cancellations.  With Freebird, travelers have the ability to rebook their disrupted flight in less than 30 seconds -- at no additional cost.  Our product immediately notifies customers of travel issues on their itineraries, helps them find the best alternative flight/route in real time, and gives them the ability to instantly book a new ticket -- for free -- in just 3 taps."
"11818253","http://healthefilings.com/","Health eFilings "," Senior Backend Engineer ","","<p>Health eFilings software enables physicians who provide better care to get paid more money."
"11819303","https://www.hover.to","HOVER ","","FULL TIME","<p>We’re building the future of 3D property data with a platform that lets anyone generate accurate digital 3D buildings by simply taking a few photos with their smartphone."
"11815901","","Plecto  ","","FULL TIME","<p>Plecto (<a href=""https://www.plecto.com/"" rel=""nofollow"">https://www.plecto.com/</a>) is a small danish SaaS startup that builds team-motivation software. We love new technologies and are passionate about building solid architectures that scale. We are looking for a full time DevOps to join our existing team of 3 developers. 
Do you like optimizing code for performance and scaling cloud-based infrastructure? Then we'd love to talk with you!"
"11815888","","Health Recovery Solutions ","","","<p>Health Recovery Solutions is looking for talented Software Engineers who are eager to solve big problems with cutting edge technology in order to improve the lives and promote the well being of patients who use our platform every day. We are a venture-backed software company that supplies leading medical centers with platforms that help reduce readmissions and improve clinical results. We are looking for people with PHP, Java and web application experience."
"11815360","http://etsy.com","","","","<html><body><p>Etsy — <a href=""http://etsy.com"" rel=""nofollow"">http://etsy.com</a> (Brooklyn, SF, UK, Dublin, Paris, Remote)<p>Etsy is a global marketplace for handmade, vintage, and craft goods. Our mission is to reimagine commerce in ways that build a more fulfilling and lasting world."
"11816049","","Hart "," Scala Engineer ","","<p>You will be working with Scala and building out our ETL Systems for use with all our applications that support the Hart ecosystem of applications and connected user devices."
"11815340","","Kensho: Boston, MA (Cambridge) FULL TIME, ONSITE","","FULL TIME","<p>We are making financial analysis faster, accessible, intuitive and beautiful through our partnerships with Goldman Sachs and CNBC. We're small, hungry, and have hoppity-hops in the office. To get our attention, share a project with us that shows:"
"11815426","http://www.oden.io","Oden Technologies ","","","<p>We are on the brink of the next industrial revolution."
"11817816","","Pivotal "," Software Engineer, Distributed Systems ","","<p>Pivotal is looking for a few great engineers to join our GemFire/Apache Geode engineering team. Apache Geode (currently in incubation) is a distributed, in-memory, and transactional datastore designed to provide very high throughput with predictable latency. GemFire is built on Apache Geode and is deployed throughout the world by demanding customers serving mission-critical applications in financial, telecommunications, retail, and transportation industries."
"11814948","http://spothero.com","SpotHero ","","","<p>SpotHero is changing parking, and our tools will redefine the transportation industry. With over a million cars parked, fast growth, and solid funding (<a href=""https://angel.co/spothero"" rel=""nofollow"">https://angel.co/spothero</a>), SpotHero offers countless ways to make an impact on the company and your career."
"11817360","http://www.meetup.com","Meetup [http://www.meetup.com] ","","FULL TIME","<p>Meetup is hiring for all different types of roles. From backend engineers, to data scientists, to QA engineers, to mobile engineers, to our community team, we're looking for smart and friendly people to help us to create community throughout the world."
"11817831","https://www.equidateinc.com/","Equidate (https://www.equidateinc.com/)","","","<p>REMOTE INTERNS VISA"
"11818070","NewsNow.co.uk","Software Developer/Web Developer","","FULL TIME","<p>Passionate about any area of news, sport, or fairness in news reporting? Relish crafting elegant solutions to hard technical and business problems, using whatever is the best tool for the job? Thrive in an open, collaborative environment, where the best ideas can come from anyone? Confident and articulate about what you know, and humble and articulate about what you don't? Fancy the idea of competing with Google, by being clever rather than colossal?"
"11817998","Prima.it","Prima.it ","","FULL TIME","<p>I'm the lead DevOps at Prima.it. We're a team of really smart people working in a very well funded startup trying to disrupt insurance in Italy by using technology as our main competitive advantage. We employ a micro service architecture (10s of them are in production atm), docker and AWS.
Most of our micro services are written in Elixir, our language of choice for all the new stuff, we also have some Ruby and a bit of Python in production besides a legacy Symfony 2 application.
On the front end side we're using React/Redux.
We have a lot of automation in place, we run a pretty comprehensive test suite on CircleCI and BrowserStack at every push  and every developer can spin up QA environments that mirror our entire stack for a feature branch. All of this allows us to confidently deploy to production multiple times per day.
If you're interested or just want some more info feel free to email me directly at andrea.usuelli@prima.it"
"11815383","","Lambda Labs "," Mobile Software Engineer - iOS ","FULL TIME","<p>We're hiring a Software Engineer with iOS experience. You'll be working with our team to continue to build our product around our core deep learning technology. Math, EE, CS, or Physics degree. If you love math and software engineering, you'll fit right in."
"11815076","","Top Hat ","","FULL TIME","<p>Top Hat is hiring for a couple roles: mobile dev (native iOS, Android), full-stack web developer (Python, Django, Javascript, React.js, NodeJS), and test engineer (test automation framework management; mobile and web). We also hire interns so please feel free to apply for that as well. Salary ranges based on experience from $70k to $100k."
"11816528","https://www.typeform.com","Typeform ","","","<p>If you want to come and
work in the sun, with making forms look beautiful, Typeform is the right
place."
"11817903","","San Francisco; Full Time; Onsite","","FULL TIME","<p>I'm the cofounder of Figma (www.figma.com), a startup in San Francisco building a browser-based collaborative design tool to improve the way designers and engineers work together. We're a small team of 17, and we're looking for talented designers and engineers (www.figma.com/careers) who are interested in tackling challenges in the creative tools space."
"11814959","www.opendoor.com","","","","<html><body><p>Opendoor - www.opendoor.com - San Francisco, CA - <a href=""https://www.opendoor.com/jobs"" rel=""nofollow"">https://www.opendoor.com/jobs</a><p>At Opendoor we're changing the way homes are bought and sold. Moving is one of life’s most stressful events. We empower people with a simpler, more thoughtful approach to buying or selling their home. We have an amazing team of talented and passionate engineers and data scientists.
We are looking for data scientists, front-end engineers, and generalist software engineers to help us change the real estate industry. Leadership experience is a plus."
"11816037","","Distil Networks ","","","<p>Howdy HN! Distil Networks is a growing startup in the web application security industry. We build SaaS that blocks malicious bots, scrapers, and scripts from attacking our customer’s websites and APIs. This reduces fraud, content theft, spam, and helps eliminate lots of security issues. We have a global network that actively blocks web traffic based on human/ non-human signatures. Our customers love us, our investors love us, and we’re looking to hire."
"11817455","","Relayr ","","FULL TIME","<p>Build the infrastructure for the next generation of connected devices. Join relayr and build the future today."
"11815204","","Onu Technology, Inc. ","","FULL TIME","<p>Onsite in Silicon Valley (preferred) or San Diego, with REMOTE a possibility depending on role"
"11816039","","◎ Localize ","","FULL TIME","<p>We're a team of 5 building a platform that simplifies the translation of websites and applications."
"11815094","https://chalktalk.academy","Senior Full Stack Software Engineer ","Senior Full Stack Software Engineer ","FULL TIME","<p>Chalk Talk’s unique platform for curriculum design and adaptive assessment improves curricular outcomes while improving test scores. As the creator of the world’s first set of curricula that caters to the needs and abilities of both American and international students for SAT, SAT II, IB, IGCSE, and Common Core exams, Chalk Talk brings affordable, high-quality test prep, curriculum design tools, and college advising services to high schools across the world. By identifying each student’s strengths and targeting their weaknesses within curricula, Chalk Talk lets students know exactly where they are and exactly where they need to go."
"11817821","","ClassPass "," Senior Engineer ","","<p>We are hiring Android, backend, and full stack folks in either NYC or SF."
"11818625","","Guidebook "," iOS Engineer","","<p>At Guidebook, we’re developing mobile apps to help organizations of all types connect with their audiences. Now, at 5 years old, we’ve powered over 20,000 events, conferences, and guides. On average, we serve hundreds of thousands of users per week, and some of our more popular events can attract tens of thousands by themselves.  We are looking for an enthusiastic, experienced iOS Engineer to join our team."
"11818647","","Sauce Labs ","","FULL TIME","<p>Sauce Labs, a successful and rapidly growing startup building high availability software testing tools for developers and enterprises, is looking for passionate Senior Software Engineers to add to its API team."
"11817795","https://www.wayup.com/joinus/","","","","<html><body><p>WayUp (formerly Campus Job - YCW15) - <a href=""https://www.wayup.com/joinus/"" rel=""nofollow"">https://www.wayup.com/joinus/</a> - ONSITE preferred<p>WayUp is the largest marketplace for college students to find part-time jobs, internships, and full-time entry level jobs for graduating students. Everyone remembers their first job. And now, we’re helping everyone get their first job. We democratize hiring by enabling all companies, no matter how big a recruiting team you have (or don't), to easily reach amazing students all over the country. You can read more about us at <a href=""http://press.wayup.com"" rel=""nofollow"">http://press.wayup.com</a>."
"11817196","http://clxnetworks.com","","","FULL TIME","<html><body><p>CLX Communications Canada - <a href=""http://clxnetworks.com"" rel=""nofollow"">http://clxnetworks.com</a> - Montreal, QC - Full-Time - ONSITE<p>CLX is a Swedish based company, offering enterprises direct and efficient access to more than seven billion mobile subscribers worldwide, using one simple API. Our cloud communication platform is based on technology that is also used for critical telecom services by more than 70 mobile operators worldwide."
"11817270","","","","","<html><body><p>Neumitra - digital medicine into daily life - Boston, MA<p>We're hiring data-driven engineers including:"
"11818182","","IPsoft "," Cognitive Implementation Engineer ","","<p>The implementation engineering team is responsible for aligning our breakthrough cognitive solution (Amelia) with client requirements and expectations. The Implementation Engineer will implement all of the Cognitive modules as well as integrate and automate backend business processes to offer a complete solution for our clients"
"11816131","","Ticketleap "," Software Engineer ","","<p>Tim here, CEO at Ticketleap. We're looking to add 1 person to our engineering team. We're currently building a new product line, for which we have some high aiming goals. If you're in Philly (or looking for a new place to call home), I'd love to grab a few minutes to chat over the phone or a cup of coffee. Apply here and mention HN."
"11816942","www.capital-match.com","Capital Match ","","FULL TIME","<p>Capital Match is an early-stage startup that has recently closed another round of funding. We are the leading peer-to-peer lending platform in Singapore. Our in-house platform, mostly developed in Haskell, has in the last year seen more than USD 6 million business loans processed with a strong monthly growth (current rate of USD 1-2 million monthly)."
"11818326","","Uken Games ","","FULL TIME","<p>Uken is looking for talented developers to help us build amazing mobile games. In particular, we have positions available for:"
"11818132","https://stormpath.com","Stormpath ","Position: Software Engineer","FULL TIME","<p>We hire smart, fun, humble, and passionate people who love what they do and deliver quality work. We're trying to achieve something great, with great people.
<a href=""https://angel.co/stormpath"" rel=""nofollow"">https://angel.co/stormpath</a>
Interested? Apply through our website or e-mail me directly: sarah@stormpath.com"
"11815081","","Skyscanner ","","FULL TIME","<p>We're one of the biggest travel metasearch products in the world by traffic... and we want to 10x that :)"
"11815271","","CU LASP ","","","<p>Laboratory for Atmospheric and Space Physics at the University of Colorado at Boulder is a world-renowned space science research institute with expertise in all aspects of space exploration. CU LASP works closely with NASA, ESA, and the UAE Space Agency on a variety of space projects. We're currently filling a number of engineering positions:"
"11817171","","Haplo -- London, UK -- Full time, ONSITE","","FULL TIME","<p><a href=""http://www.haplo-services.com/jobs"" rel=""nofollow"">http://www.haplo-services.com/jobs</a>"
"11817695","","Nickelodeon Games - Game Engineer ","Nickelodeon Games - Game Engineer ","FULL TIME","<p>Nickelodeon Games is looking for a talented, self-motivated, and innovative individual with a passion for gaming and technology.  We are currently seeking a Game Engineer to work on existing and future gaming projects. Deep understanding and knowledge of game development fundamentals and sharp programming skills are required."
"11818562","","Hopscotch ","","FULL TIME","<p>At Hopscotch, we’re reinventing programming. We believe that anyone should be able to code."
"11815254","","Mirador "," Front End Developer / Back End Developer (Java) / Sales Engineer ","","<p><a href=""https://www.miradorlending.com/"" rel=""nofollow"">https://www.miradorlending.com/</a>"
"11817761","","Software Engineers &amp; Designers ","Software Engineers &amp; Designers ","","<p>We build communications software that helps mission-driven organizations build enduring, personal relationships with their contacts, and to leverage those relationships to achieve well-defined outcomes. Our tools are being used by three major Presidential candidates this cycle as well as large advocacy groups that support gun control, immigration reform, and climate change activism."
"11817859","https://closeriq.com","New York, NY ","","","<p>CloserIQ is the network connecting top sales talent to venture backed tech startups. We are a NYC based self-funded and highly profitable recruiting tech startup combining powerful software with world class service."
"11817063","","Hockeystick "," Data and Software Engineer ","","<p>Hockeystick is a small fintech startup based in Toronto's financial district. We help investment funds capture private company data that enables the measurement of portfolio performance. Our stack includes Ruby on Rails and PostgreSQL, with a Python BI microservice using Flask, uwsgi and nginx. We are well-funded and already generate revenue."
"11817437","","IttyBittyApps ","","","<p>Itty Bitty Apps is one of the most respected mobile consulting and product development companies in Australia. We've helped companies big and small deliver well engineered and designed mobile applications for over six years.
 We're also the team behind Reveal <a href=""http://revealapp.com"" rel=""nofollow"">http://revealapp.com</a>, the development tool which quite literally changed the way developers debug mobile applications. We've only just scratched the surface in this area and have some exciting plans for the future. 
The team is passionate about great software engineering, UX and design. You will need to share this passion and be able to point to products you've worked on that reflect your own high standards. Our work environment is relaxed but focussed on achieving great results for our consulting clients and delivering ground breaking development tools to our customers."
"11815742","","Strikingly (YC W13) ","","","<p>Strikingly is powering the next generation of websites. Our mission is to give everyone the ability to turn their creative ideas into reality and build brands around them. We're a small team working internationally and based in Shanghai. Backed by Y Combinator (W13), SV Angel, Index Ventures, FundersClub, Innovation Works, and more."
"11817244","","New York City - Moat","","","<p>Moat is a growing analytics startup with products in two core areas:"
"11815953","","","","","<html><body><p>SEEKING FREELANCERS/EMPLOYEES - NYC preferred, but remote conceivable<p>HappyFunCorp (<a href=""http://happyfuncorp.com"" rel=""nofollow"">http://happyfuncorp.com</a>) - We're currently trying to find good Rails, front-end, and mobile developers, as well as excellent project managers."
"11819260","","Rothenberg Ventures ","","FULL TIME","<p><a href=""https://rothenbergventures.com"" rel=""nofollow"">https://rothenbergventures.com</a>"
